county,state,total_exp,medical_care_exp,edu_training_exp,exp_per_vet,county_pop,vet_pop,med_patients,state_va_fac,hs_grad_pct,clg_grad_pct,median_income,poverty_pct,unemployment_pct,severe_housing_problems_pct,smokers_pct,obesity_pct,inactive_pct,excess_alcohol_pct,diabetes_pct,food_insecure_pct,age_under18_pct,age_over65_pct,rural_pct
bladen,nc,31203.91407542919,12423.937075429192,672.502,15.240181074466495,32722,2047.4765964367998,894.0,38,83.18069648742676,18.165851593017578,43664.0,21.6,5.8,17.818687044,25.014942852,49.1,30.7,14.812332246,22.3,19.1,20.307438421,22.795061427,91.233304916
brunswick,nc,145655.57026039527,42429.63626039527,4158.591,10.050025057301932,142820,14493.055433187,4838.0,38,91.99985313415527,29.473596572875977,64371.0,11.2,6.0,15.44110724,19.284497622,30.8,24.5,19.113145748,13.6,13.7,14.721327545,32.631984316,42.960597965
buncombe,nc,247956.4272025813,146916.66214258134,5975.707,13.883862903589328,261191,17859.325529531,7782.0,38,91.68510246276855,41.3876953125,66156.0,13.9,4.2,15.411982354,18.016560158,24.2,17.5,18.401609364,8.5,12.4,18.152999146,20.480797577,24.079591135
burke,nc,71043.43989849655,34093.39689849655,1615.342,12.31178474224481,90485,5770.360787313699,2517.0,38,82.43358039855957,16.736928939819336,48729.0,18.4,4.5,14.000578536,23.471957075,35.7,24.7,17.107692279,8.6,15.5,18.373211029,20.688511908,42.652235128
cabarrus,nc,155620.9685033686,62584.15950336859,7090.626,13.030936557899015,216453,11942.423924168,4789.0,38,90.58698844909668,33.51993942260742,79736.0,8.0,4.4,13.385269122,18.787444663,33.6,26.6,18.154719746,12.1,11.1,25.405515285,13.427395324,19.253304571
caldwell,nc,60852.079974587745,27575.432974587744,1248.56,12.069014408996987,82178,5042.0090582728,2234.0,38,81.44560050964355,15.840730667114258,50235.0,13.0,4.9,12.363919129,24.976432632,38.4,29.8,17.321647517,16.6,14.9,19.878799679,20.40570469,34.42773007
camden,nc,15865.723825666628,2435.1098256666282,1365.907,14.398702122698857,10867,1101.8856901453,325.0,38,87.3873872756958,19.89815902709961,72135.0,7.4,3.9,12.648221344,20.191800879,35.9,23.4,18.975986316,10.5,11.7,22.637342413,16.867580749,99.549098196
carteret,nc,89706.71802060485,22934.173020604852,4096.66,10.780834197217958,69473,8320.9440363858,2720.0,38,92.13088607788086,28.538349151611328,63475.0,9.3,4.1,13.733333333,19.397105134,33.5,23.7,19.728135767,14.2,13.8,17.180775265,25.717904798,32.603168394
caswell,nc,16737.09268009008,9351.914680090082,262.073,11.653323559076858,22604,1436.2505765193002,586.0,38,82.14935111999512,15.814038276672363,48070.0,15.4,5.3,15.174672489,23.503107245,22.7,16.1,17.15778205,14.9,15.9,18.673686073,22.142098744,99.194738395
catawba,nc,115811.94465987553,48327.809659875515,3497.07,11.099948532978965,159551,10433.556904862002,4044.0,38,86.44860649108887,23.059804916381836,52737.0,11.6,4.7,13.081009296,20.370633218,31.9,26.7,20.263914268,12.8,12.8,21.886418763,18.273780797,30.295158009
chatham,nc,33144.460691606975,17251.958691606975,1091.273,8.275938742327268,74470,4004.9185625420005,1170.0,38,89.1248607635498,43.69379425048828,74747.0,9.6,3.6,12.646536412,16.849514883,26.4,18.6,19.111986985,11.5,11.9,19.885860078,25.022156573,65.922368317
cherokee,nc,37085.62981235831,15622.432812358307,461.966,13.619829018192673,28612,2722.9144920116996,1290.0,38,88.81812381744385,21.858793258666992,44449.0,15.1,5.0,12.851405622,22.6001177,31.3,30.3,18.787967952,13.0,15.3,16.549000419,30.487208164,100.0
chowan,nc,9946.614459096036,2887.8304590960365,181.5,9.294845036009733,13943,1070.121601873,302.0,38,83.85519599914551,21.692523956298828,45365.0,17.3,4.9,16.765453006,22.651030699,45.0,25.8,16.987512148,17.0,15.9,19.931148246,25.252815033,67.619820185
clay,nc,13002.031430527986,5195.092430527987,126.567,14.447915444069011,11231,899.9243856916,499.0,38,88.07741069793701,27.036056518554688,44052.0,16.4,4.9,18.415841584,22.487501829,26.1,31.3,18.35047943,6.3,14.9,16.730478141,31.884961268,100.0
cleveland,nc,76225.31162634621,31864.91762634621,2357.355,12.710371963238439,97947,5997.095273593,2426.0,38,85.78171634674072,19.496519088745117,49041.0,15.0,5.3,15.232927475,23.980614783,37.0,28.5,17.117820406,14.7,16.2,21.89245204,18.964337856,55.790289362
columbus,nc,46935.948560664925,15767.894560664925,1126.37,13.182917884829655,55508,3560.3611408879997,1378.0,38,83.98199081420898,12.891737937927246,40712.0,21.3,6.3,15.89492431,26.199313337,45.0,31.6,15.664042781,19.2,18.1,20.70872667,20.571809469,80.594856966
craven,nc,176642.29712283125,35174.18012283125,11938.948,13.728400634834667,102139,12866.924692933,3890.0,38,88.90906715393066,24.950170516967773,53960.0,13.2,4.7,15.035740695,19.697644975,30.0,20.5,18.732730602,13.0,15.0,21.296468538,19.682001978,27.708806338
cumberland,nc,1175781.132766593,289975.72383659304,81889.518,23.116387201036087,335509,50863.533412084995,24770.0,38,91.53468704223633,25.609256744384766,49160.0,18.5,6.9,16.526104418,19.377127063,32.0,24.5,16.906264392,12.0,16.9,24.695015633,12.201461064,13.368145233
currituck,nc,37431.89239263484,7564.873392634842,3006.974,13.014031082204628,27763,2876.27193728,753.0,38,90.87639999389648,25.23887825012207,73433.0,9.6,4.1,13.722478239,19.83297099,29.5,25.5,19.730195553,10.6,11.4,21.928465944,16.392320715,98.314010277
dare,nc,19420.6784811286,5259.997481128603,792.219,5.753393951402011,37009,3375.516894058,555.0,38,94.44303178787231,38.346710205078125,72962.0,8.8,6.0,15.853259089,17.488118549,27.8,22.2,21.963808141,11.4,11.8,18.700856548,22.159474722,28.959316038
davidson,nc,111790.62965339498,60490.791653394976,2253.009,12.323026700145261,167609,9071.686069793,3953.0,38,84.94573307037354,18.919769287109375,56067.0,12.0,4.5,14.275782155,22.026166938,35.9,26.1,16.4454103,16.3,14.1,21.671867262,18.54852663,47.384545488
davie,nc,33218.4041145796,15229.6871145796,762.392,11.341400020843611,42846,2928.9509278863,1050.0,38,89.77574920654297,24.286699295043945,65418.0,9.6,4.3,10.915382196,20.54682451,37.6,24.8,19.432836903,11.9,12.6,20.877094711,21.656630724,70.288554801
duplin,nc,47481.49058932817,14459.93658932817,1473.188,14.660535288924349,58741,3238.7283038156997,1169.0,38,78.66889572143555,14.563324928283691,49755.0,18.3,4.4,17.074296262,25.429037404,35.7,34.4,14.641727327,16.3,17.1,23.801092933,19.415740284,86.464404752
durham,nc,265621.02781170746,147997.0559817075,9631.329,17.18208135935592,321488,15459.188107445,5748.0,38,89.60717964172363,49.45732879638672,65619.0,11.7,4.1,16.682515401,15.150844809,28.3,18.5,16.243677612,7.2,13.5,20.423468372,13.612949784,5.6277023921
edgecombe,nc,43464.81014509011,16659.81614509011,735.224,15.109327629988377,51472,2876.687249724,1204.0,38,83.02141571044922,16.204072952270508,45156.0,24.1,8.5,18.735417639,25.525956058,40.4,31.5,13.873630257,19.5,19.6,22.474354989,20.416925707,45.306974112
forsyth,nc,310199.8413729155,104607.91424291547,9043.765,13.422457645846913,382295,23110.509979436996,7996.0,38,89.03877544403076,33.927337646484375,56158.0,13.0,4.9,16.1095796,18.653864997,33.5,24.0,15.111708889,11.6,13.8,22.729567481,16.406178475,7.346508113
franklin,nc,52483.871871446216,20951.993871446215,1771.806,14.349133789336856,69685,3657.6334601081,1563.0,38,86.54522514343262,21.15615463256836,54868.0,12.0,4.7,13.094502779,21.282472081,41.2,27.2,17.495131381,11.9,13.7,21.756475569,17.127071823,85.318134578
gaston,nc,156356.73173084378,63868.36873084378,5690.865,11.467566356284314,224529,13634.691692466999,5097.0,38,85.56873607635498,22.051837921142578,60622.0,11.8,5.2,15.64823996,22.482312381,28.7,28.1,17.29220544,11.0,14.4,22.381518646,16.323503868,19.647622837
gates,nc,10118.889446882215,2699.3564468822156,558.136,12.540569911367484,11562,806.8923117848001,245.0,38,88.9365758895874,12.458273887634277,57680.0,13.2,4.3,13.288288288,21.545345377,48.9,35.8,18.092839522,15.8,14.2,20.169520844,20.913336793,100.0
graham,nc,6783.599783733681,3151.9557837336806,79.974,12.854317018712155,8441,527.7293047820999,242.0,38,82.03213691711426,13.293296813964844,42057.0,16.6,6.9,8.4720121029,25.886725529,40.6,24.3,18.174819451,7.0,16.5,19.831773487,24.48761995,100.0
granville,nc,50827.33574013519,28957.03174013519,1173.68,16.087574149290102,60443,3159.4157868965003,1360.0,38,86.05889320373535,23.79976463317871,53112.0,15.0,4.0,13.535449988,21.098676912,37.0,32.3,17.067832432,12.1,13.4,20.490379366,17.659613189,54.74998331
greene,nc,10698.410188134143,3527.3801881341433,377.343,11.578451607545711,21069,923.9931685823999,380.0,38,76.32821273803711,10.379679679870605,47605.0,21.3,4.1,17.482993197,25.054581464,29.1,27.2,15.679615943,14.9,18.5,19.863306279,17.048744601,100.0
guilford,nc,344539.4607777204,137731.82677772042,15804.713,11.840203084963225,537174,29099.117498692,9781.0,38,89.60086441040039,36.60475540161133,55577.0,13.3,5.6,16.169154229,18.487006479,34.9,20.6,17.248208478,11.1,13.9,22.140684396,15.53351428,12.694356744
halifax,nc,45037.10319624077,18156.359196240774,636.731,14.821771673503438,50010,3038.5775862917003,1116.0,38,79.14447402954102,14.677652359008789,41098.0,23.9,7.5,18.556944117,26.083489247,42.3,32.0,14.546175048,23.2,19.9,21.233753249,21.375724855,54.705527418
harnett,nc,197802.8854008714,61460.40040087139,15016.161,16.357882958216173,135976,12092.20569105,5730.0,38,88.09020805358887,22.086212158203125,55586.0,14.4,5.3,14.444071213,20.418466271,34.8,25.0,18.344483586,14.8,14.5,25.729540507,12.839030417,55.92092642
haywood,nc,75407.8005397328,38450.45153973279,1095.645,14.007335614163413,62317,5383.450687330199,2360.0,38,88.50907707214355,27.831422805786133,50492.0,13.6,4.2,14.948649677,20.870911238,32.7,24.5,19.229377335,11.6,13.6,18.211723928,24.988365935,55.440748018
henderson,nc,90134.50025499618,42149.709254996174,2391.5,9.66970984592252,117417,9321.324185648,3233.0,38,91.43832015991211,31.530773162841797,60550.0,11.0,4.1,12.937977199,18.481099281,29.3,22.0,19.811192266,11.6,11.8,18.707682874,26.368413432,33.270563987
hertford,nc,15049.527039316505,4518.9850393165025,258.692,12.791495373304937,23677,1176.5260120192,410.0,38,84.0559606552124,16.00434112548828,46632.0,20.7,6.5,19.313063063,23.978467945,48.5,41.7,13.852761518,25.2,18.9,18.490518224,20.424884909,68.636750578
hoke,nc,170312.7572994487,40258.63329944873,12892.806,27.89083284732212,55234,6106.406295995601,3941.0,38,87.4904260635376,18.358720779418945,53728.0,15.0,6.4,16.316546763,22.249690618,36.7,31.9,15.785280731,12.2,16.7,27.070282797,10.598544375,43.150451525
hyde,nc,2681.174448583029,758.4914485830292,48.91,11.304219331943955,4937,237.1835126205,99.0,38,78.42831039428711,10.460577964782715,45548.0,20.0,6.5,13.623978202,23.942662192,34.1,34.3,17.79264259,19.2,18.1,16.994125987,22.56431031,100.0
iredell,nc,119278.53623836939,51244.07723836939,5618.175,11.357636749399793,181806,10502.055917986001,4015.0,38,90.3302059173584,29.708003997802734,61892.0,9.7,4.6,13.334384112,19.242954459,35.4,22.6,21.717475481,11.9,12.1,22.652167695,16.233237627,37.91215339
jackson,nc,25640.716342743814,11191.276342743817,776.854,8.749439859960747,43938,2930.5551844617,1025.0,38,87.99771690368652,28.428714752197266,49488.0,16.6,4.5,15.813810111,21.804055943,28.4,28.7,18.3524516,10.3,14.4,16.425417634,19.93490828,73.089816493
johnston,nc,159993.22475340884,60097.26275340883,7785.059,13.423713403091732,209339,11918.7008802318,5017.0,38,88.21277904510498,23.956459045410156,63882.0,11.4,4.2,12.737003058,20.290181122,34.8,25.7,18.91602443,12.4,12.6,25.200273241,13.641987398,52.036973436
jones,nc,22913.520122942675,3684.4211229426774,924.784,27.94089152146776,9419,820.0711886855,366.0,38,82.27406120300293,14.205894470214844,44972.0,18.3,4.2,18.192771084,24.949373266,42.3,25.7,16.249267046,27.2,19.5,18.207877694,23.962204056,100.0
lee,nc,106367.40021904501,16940.03821904502,8189.651,23.438819812613247,61779,4538.0868605767,1625.0,38,85.11075115203857,20.490833282470703,57025.0,15.4,5.4,15.029967727,21.048019535,35.1,25.5,16.913570699,10.9,14.2,23.702228913,16.840674015,42.764317561
lenoir,nc,60683.36931571266,16296.873315712672,1877.581,14.752092397465434,55949,4113.5431964986,1549.0,38,81.12242317199707,15.517943382263184,40586.0,17.2,5.0,16.698903933,24.340990896,37.3,28.4,16.010177831,15.5,18.9,22.388246439,20.202327119,45.005462644
lincoln,nc,56087.60618616475,23791.64518616475,1735.828,10.899686571789935,86111,5145.7999105522995,2008.0,38,88.79088020324707,23.05556869506836,56183.0,11.9,4.1,11.632,21.670334771,31.9,22.4,19.555935042,9.6,12.9,21.054220715,17.948926386,54.553120808
mcdowell,nc,52089.06386608243,29085.383866082433,658.808,16.95195111143014,45756,3072.7474096454002,1671.0,38,84.58180332183838,18.392847061157227,47579.0,15.2,4.5,12.381747357,23.80321807,40.4,30.1,17.779586815,12.2,15.5,19.97333683,20.799457995,70.301804605
macon,nc,40428.18304153379,19565.616041533794,516.103,12.622517956192862,35858,3202.8619948763003,1604.0,38,89.03058338165283,23.883684158325195,51973.0,12.9,4.2,13.180792781,20.57019573,30.1,23.3,18.20667449,14.6,14.5,18.400356964,28.86385186,80.010022994
madison,nc,21132.228814665614,12914.816814665612,302.099,14.92836627383719,21755,1415.5754505904001,660.0,38,88.75216293334961,30.08395767211914,49373.0,14.0,4.3,13.421210306,21.87008442,32.1,23.7,19.224379229,7.4,14.7,17.540795219,23.139508159,90.618377962
martin,nc,22176.22064129474,8765.429641294742,383.751,14.873743646540008,22440,1490.9642903825,622.0,38,83.23488235473633,15.114791870117188,42264.0,20.1,5.5,12.883116883,24.030854621,39.3,22.6,16.192105162,21.7,16.7,20.15597148,23.939393939,78.122832075
mecklenburg,nc,558537.7863141815,209500.32831418153,33936.076,10.89822399501234,1110356,51250.349283498006,17072.0,38,90.51128196716309,45.832763671875,72340.0,11.0,4.9,15.897396999,14.868912581,28.9,17.7,18.094980594,8.2,12.0,23.260737998,11.499555098,1.0654308046
mitchell,nc,14236.4450878163,7229.5150878162995,294.135,15.487061637832484,14964,919.2476546383,471.0,38,86.31107139587402,22.088748931884766,49236.0,14.0,5.1,12.128325509,22.195860871,28.4,20.5,18.603080162,12.2,14.5,18.27719861,25.461106656,82.643301881
montgomery,nc,22515.498575962014,9679.761575962015,372.959,13.471727086574797,27173,1671.3149272746,636.0,38,81.67742538452148,16.31239128112793,48522.0,16.0,4.7,15.522800553,23.609698135,32.9,32.8,16.275141801,21.4,14.5,21.738490413,21.134950134,76.836463055
moore,nc,151202.7661170558,25563.844117055804,13174.659,15.971418584295064,100880,9467.084299308,3186.0,38,92.37523603439331,38.72262954711914,69413.0,9.3,4.6,13.054864476,18.162160963,26.0,24.8,19.255855877,8.3,12.8,21.363996828,23.980967486,50.65781273
nash,nc,84166.53717067273,31246.150170672736,1878.732,15.864157104248234,94298,5305.4528278804,2264.0,38,86.36815643310547,21.175174713134766,49883.0,14.9,6.3,15.130151844,20.70760555,38.1,25.8,15.828758879,16.0,15.4,21.774586948,19.041761225,47.562604341
new hanover,nc,168360.40686123475,46095.33486123475,10659.747,9.974254414680477,234473,16879.497941564,5195.0,38,93.22968673706055,42.231224060058594,65615.0,10.2,4.2,19.11098991,20.064031421,28.6,23.0,20.019921363,7.3,14.1,18.194418974,18.401692306,2.2149634622
northampton,nc,14605.487105485216,6148.823105485214,286.446,10.531640269540622,19483,1386.8197860619,437.0,38,81.03471374511719,15.10680866241455,41630.0,21.7,6.2,16.099773243,25.34226249,39.8,36.5,15.665242985,23.1,18.5,17.199609916,26.977364882,89.366034662
onslow,nc,578889.3547322806,85612.80173228068,56904.529,19.2739279752215,197938,30034.840613522,10772.0,38,92.32314491271973,23.576900482177734,52885.0,12.5,5.1,14.08986449,20.19333192,28.6,20.2,18.358973942,8.6,15.2,24.55061686,9.6121007588,26.34891884
orange,nc,64439.70129441116,28789.696294411155,6538.606,11.440621635845014,148476,5632.5349570615,1601.0,38,93.00957489013672,60.84989547729492,82732.0,10.3,3.5,17.053297546,15.072236108,21.8,15.6,19.307676445,7.2,10.8,19.229370403,14.58417522,28.531924276
pamlico,nc,13746.085445930532,4967.299445930532,190.587,9.648338315724855,12726,1424.7101413854002,433.0,38,88.65432739257812,21.530765533447266,50481.0,14.7,4.3,11.862835959,22.046917893,37.9,33.3,18.329230902,19.6,15.1,15.095080937,30.378752161,100.0
pasquotank,nc,46729.18253033806,11476.923530338063,3458.256,12.34689272220175,39824,3784.6917100293003,1161.0,38,88.42395305633545,23.29904556274414,56654.0,14.0,5.4,18.284347232,21.011824467,42.3,28.9,15.925458552,12.5,15.3,21.986741663,17.178083568,41.319692088
pender,nc,75209.70608547071,17349.36108547071,4623.675,14.641340933825616,63060,5136.8045061853,1918.0,38,88.76182556152344,28.9703311920166,59812.0,12.3,4.2,16.43315127,20.62011447,28.9,29.2,18.810244829,15.4,13.6,22.204249921,18.579130986,68.755386177
perquimans,nc,15015.590931559815,4535.055931559812,594.43,9.886151215209603,13463,1518.8510275322,381.0,38,86.59530544281006,19.562015533447266,50813.0,14.4,5.3,18.027210884,22.681992559,33.8,29.4,17.64838181,12.7,14.6,18.613979054,27.267325262,100.0
person,nc,32026.251430923876,15558.790430923873,531.687,13.92612878097462,39490,2299.7239171503998,876.0,38,88.1778974533081,15.710952758789062,58991.0,13.5,5.0,16.550412175,22.487270566,33.6,28.4,17.044774491,11.7,15.5,20.584958217,20.101291466,75.521994729
pitt,nc,139205.83121157248,43187.22821157248,7748.33,11.888407212909549,180742,11709.376093747002,3911.0,38,88.98642826080322,32.09023666381836,49955.0,17.1,5.0,21.393794056,19.647497921,39.1,24.9,16.518501356,10.5,16.1,21.177147536,13.856768211,25.435925494
polk,nc,17200.820243330003,8102.813243330004,307.56,9.782186513276708,20724,1758.3819547894,583.0,38,91.59319496154785,32.68968200683594,58607.0,12.0,4.7,12.619181155,18.393764794,32.5,27.5,19.52290584,15.9,12.6,15.662999421,32.059447983,92.272062409
randolph,nc,90695.710963329,42137.17396332899,2363.629,10.693068012786352,143667,8481.729551788001,2957.0,38,82.95638084411621,16.118873596191406,48849.0,14.2,4.7,12.580818966,22.620111512,32.0,24.8,17.613515068,12.0,13.8,22.249368331,18.139169051,56.242592697
richmond,nc,46945.40441667498,16669.19041667498,938.816,15.462600901793358,44829,3036.0613143181,1323.0,38,82.89237022399902,17.800962448120117,42335.0,21.5,7.3,17.256396298,25.820244957,38.3,35.1,15.926010017,23.2,18.4,23.005197528,18.253808918,45.530564549
robeson,nc,125960.64643743559,38523.9884374356,4671.641,17.861292624325188,130625,7052.1573710678995,3097.0,38,77.63315200805664,14.036445617675781,39139.0,26.6,7.6,16.007798115,29.995429917,38.7,37.5,15.388686695,15.9,19.4,24.650717703,15.74354067,62.6132908
rockingham,nc,65398.75531072964,28118.345310729637,1559.807,12.034476985374203,91010,5434.283134216,2166.0,38,83.24469757080078,15.22366714477539,50388.0,13.8,5.5,13.145855759,23.171934425,38.1,25.6,17.403664043,15.4,15.2,20.12416218,20.872431601,61.944833036
rowan,nc,190622.89710675273,114135.20744675274,3099.716,20.53171369430103,142088,9284.314984368,5042.0,38,85.94962406158447,19.844398498535156,55398.0,14.4,5.0,14.063706564,21.247146813,37.2,23.8,17.319597937,11.4,14.3,22.070125556,17.85583582,38.82234808
rutherford,nc,68033.74244371701,35906.32644371701,1110.152,16.24438053931142,67029,4188.1401558573,2125.0,38,84.89429759979248,19.202974319458008,44004.0,19.1,6.5,14.436686167,23.713066269,32.6,26.0,17.299887305,15.0,16.4,20.300168584,22.162049262,61.041144374
sampson,nc,58624.71265969294,22107.821659692934,1240.828,16.408189279790882,63531,3572.8934899537003,1526.0,38,80.97737884521484,14.434688568115234,45387.0,21.2,4.5,17.605633803,24.243717949,39.1,30.1,15.620193708,17.9,16.9,24.318836474,18.317042074,84.963188346
scotland,nc,31867.413326461996,10829.719326461996,791.295,13.736724476849647,34823,2319.869877289,915.0,38,80.88210487365723,15.498139381408691,33531.0,29.7,9.5,21.242937853,27.254561756,46.5,28.4,14.993319578,19.7,20.9,23.059472188,18.754845935,48.39173604
stanly,nc,44800.10222624734,21117.163226247343,1017.709,12.279345585865501,62806,3648.4112213452,1355.0,38,86.4802188873291,17.6322021484375,53769.0,14.5,4.4,15.423302598,22.296113456,27.7,29.4,18.084792976,10.5,13.4,21.532974557,19.302295959,67.713130313
stokes,nc,33213.88850988752,14862.06250988752,674.184,11.403786805752125,45591,2912.531519191,1081.0,38,85.13846397399902,13.36558723449707,59068.0,12.1,4.2,12.088197147,22.679725163,35.2,28.6,19.315163677,16.3,13.0,18.52558619,21.752100195,75.696715259
surry,nc,50415.24957128565,19258.978571285643,1077.879,13.276495366342472,71783,3797.3311615876,1590.0,38,79.86654853820801,17.864782333374023,47114.0,15.4,4.4,13.365236712,23.845907833,28.9,31.0,17.280541135,12.0,15.0,20.857306047,20.846161347,68.805396821
swain,nc,13881.15807771771,7023.532077717709,222.762,14.456917985890987,14271,960.1740904434,427.0,38,83.34867477416992,20.640277862548828,47559.0,13.9,4.5,13.174748399,27.404535276,28.0,22.5,17.203001693,12.9,15.5,21.960619438,19.641230467,100.0
transylvania,nc,25969.4529474915,12348.3139474915,432.355,8.306895305349638,34385,3126.252588108,910.0,38,90.98064804077148,33.831207275390625,56880.0,12.6,4.1,13.132743363,20.685079144,24.5,28.9,19.695160864,13.0,13.6,15.372982405,31.435218845,59.637352675
tyrrell,nc,1711.0852300649199,648.3592300649196,32.354,5.55696082246682,4016,307.9174542939,78.0,38,76.59016418457031,10.557376861572266,42260.0,20.8,7.0,16.883116883,26.123096429,24.2,32.6,15.592100259,18.7,20.3,18.12749004,20.169322709,100.0
union,nc,115618.41305539923,38714.44605539922,5189.336,10.446341060048205,239859,11067.8382402791,3515.0,38,89.58798027038574,36.004234313964844,90920.0,7.0,3.9,12.128612129,17.148326824,35.6,21.4,18.308122217,9.6,9.5,26.36674046,13.021816984,27.289211692
vance,nc,38721.4049029269,20884.8529029269,535.644,15.218650133360184,44535,2544.3389895695996,979.0,38,83.07264137268066,17.523860931396484,41935.0,21.3,7.9,18.790369935,24.770293862,28.5,38.8,14.152300875,18.5,19.0,23.448972718,19.056921522,54.079520937
wake,nc,611010.6771126713,192737.78451267135,44569.021,11.278355397874149,1111761,54175.511903787,15482.0,38,93.44548225402832,53.992210388183594,88763.0,7.4,4.0,13.222242584,14.341352926,27.6,15.4,18.30917533,8.6,10.4,23.629718977,12.040717384,6.101379256
warren,nc,18870.158897029807,11220.160897029808,133.16,14.297057052893715,19731,1319.863159755,536.0,38,83.80558395385742,15.332643508911133,42808.0,22.8,7.7,16.431637032,24.214233848,46.9,25.2,15.457931175,12.6,17.6,17.895697126,26.217627084,100.0
washington,nc,9667.956826871885,3292.9238268718855,189.373,13.18493160130223,11580,733.258019019,306.0,38,84.00485420227051,12.839805603027344,38704.0,24.3,6.9,19.425837321,25.240497193,40.2,34.1,14.908981259,18.6,19.5,19.913644214,25.319516408,67.757786513
watauga,nc,25103.252628486036,7920.925628486033,3337.357,8.504541190690682,56177,2951.7468450814004,808.0,38,90.62452220916748,42.73125076293945,54004.0,15.8,3.7,22.84800787,20.383911117,20.8,16.9,18.658971281,7.7,13.8,12.736529185,16.428431565,55.435697645
